250.71394916666668,47.15611849177604,51.05733629586406
275.66879755351687,46.95335880655825,51.57488238268031
288.50184057507994,45.984522990640265,52.56769536991154
291.0207990322579,45.69958233901957,52.80574154107377
16.034838891858186,49.06063867100311,40.930392316177674
18.464314400000003,50.612621717489624,41.29269886993342
20.74018919354839,50.86521109029501,41.45463586469398
24.990877845641304,52.89967237573487,40.38329410636038
29.41494879084968,51.49312274507953,42.5396084870292
15.922949584291533,49.42081012940949,40.64627637999448
